,label,comment
4763,0.0,fuer eine dumme sau bringst du       deutsche um  oder   millionen der jude orderniert und frist scheisse bloss weil keiner mehr ein pudel kaufen will kauft und das essen zahlt der staart  kriegsverbrecher pluendern im namen die welt aus sicherheits gruenden fickst du in deutschland im after in den fressen im genitalbereich mit wald hiv rum um antigene fuer unterbemitteltegeisteskranke zu zuechten goldener schuss step for step na club romas der super krieger der an der front war versteckt sich  was sol ich sagen wie ein kranker in eine ehe klar man dekt sich mit der love zu  troia zigeunersind deine besten freunde die machen  nichts anderes als das was du machst du warst      in den hepperfichten kleine kid und mutter erschlagen ich habe zu gesehen familien ausgerottet das sind die fakten  du bist ein uebles werk deine mutter bekennt sich zur schwachheit wenn die mutter schwach ist was sind die kid geisteskrank  hatte ich doch recht als ich deine mails gelesen habe krank  ich wollte dich retten in afganistan eure magersucht hat geheimnisse oder unsere seuche ich meine deine seuche ich habe keine penners als freunde aber du ich kann ueberall den namen drauf schreiben am ende kommt hell raus bei uns heist das beklopt mich aergert es das mir einer hinter schrieb ob ich geil auf dich waer das ist eine beleidigung  da siehst du wie krank zurckgeblieben eure welt ist das weihnachts  posting war sdie unsichtbare brcke romanhttpsbooksgooglede  booksjulie orringer      fictionnovak stand auf um sich aus der karaffe auf dem ecktisch ein glas  die regierung ist sehr geschickt im erpressen sagte novakowas von uebel nemlich scheisse und ich war nur krank sollten ihr mich mit hiv oder tb infiziert haben werde ich deine welt zerstoeren muessen du hast meine familie auf dem gewissen ich habe das zu kenntnis genommen sie liessen mich im keller tod schlagen und sie liefen mit hunden draussen in den heeperfichten rum wir sterben  club clubclubclubclub maus oder ratten the ro cd roms romazintimann sollte such freunde machen statt feinde und wenn mann die falschen hat ja holl ganz viele afrikaner studenten diebringen die kinder in den schulen auch als psychoparten um nein indianer sind hier uebler gehts nicht als hulk und das letzte gericht schaedelfrakion ist das europisch oder seidensticker an indien zu verschenkensklawen als lohn statt lohn nein autos als national einkommen          ichbay bay  bis bald wie auch immerder naziruf schalt dir ja vorraus deine dmlich fresse hoert man draussen ich meine ein teil deiner freunde der akt nachwuchs bei hitler indianer und zigeuner ihr habt euch irgendwo im arm genommen er ist eine ganz arme potion hast du ihm erlaubt in mr tannenberg novak zu toeten      dm   anlage damit er ein judendorf fuer dich erichtet ps ich habe ein arisch nachweis und habe resperkt gelernt p p  siehst du von nichts kommt nichts wird sich auch nie aendern ausser eine verbrechergarde von geisteskrankefaktenfakten faktenps adel verpflichtet ich wollte dich retten       viktor u nicht ballps mein onkel war auch ein general             viktorund nicht alles geht von alleine
4764,0.0,illuminati eveeeeerywhere  d
4765,0.0,hey megan
4766,0.0,where is big shaq
4767,1.0,am i the only one that is happy that james corden is here
4768,1.0,wow  congratulations prince harry and d beautiful lady meghan markle so lovely
4769,-1.0,there some plastic feel in this relationshipi am not a psychologist to tell the body language and shit like that buti am thinking this woman will be controlling the guy and he might end up cheatingor she is after something he hasit might be anythingfame or moneyor securityor all of itthis is some bizzare weddinghope it proves me wrong
4770,0.0,i was already there
4771,0.0,a
4772,0.0,      tone bell mrbean nostalgia ddd
4773,0.0,where was jimmy savile and stuart hall both well known bbc paedophiles and prince charles s best friends
4774,-1.0,harry looked like he just wanted it to be finished already
4775,1.0,wow
4776,1.0,i am a srilankan i love all of you  nice video
4777,1.0,love that the entire time harry couldnt stop staring at her its beautiful
4778,1.0,bishop the sermon was awesomethe world viewed heard it toowell done
4779,0.0,i get wozto african choir sing at my weddin
4780,1.0,beautiful children choir
4781,1.0,thanku jesus harry married nowmay u bless this marriage
4782,0.0,im a princess tooi belong jesus
4783,1.0,this marriage vows i love old fashioned and beautiful
4784,1.0,love this marriage vows
4785,1.0,my favourite songwow choirso happy they chose this songmany years prayed for william and harry to find awesome wivesthankyou jesus u answered my prayers
4786,1.0,that is awesome preachingcongrationals prince and princesslove is what makes marriage last
4787,0.0,was that the sound of the vuvuzela
4788,-1.0,how can he do this  japanese are trying to be respectful to lo gan but logan does not care wtf
4789,-1.0,prick
4790,-1.0,i think all the weeds are crying
4791,0.0,lmao americans in the comment section are acting like he just nuked japan a third time
4792,-1.0,how many people want to kill him now 
4793,-1.0,this is actually extremely disgusting hes treating it like its his fucking playground 
4794,-1.0,he s such an ignorant twat
4795,-1.0,another one  how could it happen  like seriously
4796,1.0,ok i admit i did laugh when they threw the ball at the cop
4797,0.0,logan   mucho brokeno 
4798,-1.0,japanese guy   i outta slap yo white ass 
4799,-1.0,this guy makes me want to have a concussion  when did humanity fail  this guy is an april fools joke literally  his birthday is april  st 
4800,0.0,one pearl harbour was not enough 
4801,0.0,let me get my chancla  spanish for flip flop 
4802,-1.0,stupidity disrespect and everything nor nice  these were the ingredients chosen to create the perfect little assholes  but professor utonium accidentally added and extra ingredient to the concoction chemical x and the dipshit brothers were born
4803,0.0,maricn culiao me enoje viendo esta wea gringo ql chupalo
4804,-1.0,satan   please don t come to hell
4805,1.0,this is why i respect japan much more than america in every way
4806,-1.0,obviously not real but wtf
4807,-1.0,thats definitely unrespectful
4808,-1.0,this guy represents why no one respects white people anymore 
4809,0.0,w
4810,-1.0,i m japanese and will definitely not forgive him
4811,1.0,although i like the us and american people
4812,1.0,i hope someday racial discrimination will disappear from the world
4813,0.0,if he s doing this in russia he ll have one million year ticket to gulag 
4814,-1.0,why does this thing exist  why is this a thing even allowed to roam freely  it must be removed from society  honestly what the fuck is wrong with the next generation   
4815,0.0,i m japanese half and i live in japan but to be honest this guy is a weird people ever that i met 
4816,-1.0,white people need to learn some manners
4817,-1.0,bro as much as i would of wanted to beat him up if i saw him do those disrespectful  things he d probably  whoop my weak as anyways  i guarantee  it   i wouldn t because i would also be disrespecting  the japanese  culture 
4818,-1.0,such an asshole  his brother too 
4819,0.0,is this the video that got deleted 
4820,-1.0,a vinh if only    logan was actually breaking laws in the country in his still remaining japan vlogs
4821,0.0,why is he like this 
4822,0.0,now do this in the hood boy
4823,-1.0,wth is wrong with this guy    this is why we asians are not a fan of white people    mostly teenage white dudes
4824,-1.0,i like anime but fuck japan and japanese people and anyone who admires that shithole nation 
4825,1.0,noice
4826,1.0,heys says respect so his actions are justified in his own self centered way 
4827,0.0,no words
4828,0.0,i wish he had bumped into some yakuza dudes
4829,-1.0,oh my gosh  logan paul needs to be fucking nice  like screw him  he thinks he is better  please he is not
4830,0.0,i m part of the yakuza triads  i ve got message to logan paul from the boss 
