Label;Comment;;;;;
;"I think I'll stay in my hole , thank you. I agree that neither gender was a good representative to have chosen to lead our county into wherever or whatever we r going. So it's really all about how do we get there from here? No one wants to even try to lead us that has half a brain , I wouldn't. I would have great ideas & all, but how would I implement them? I just hope & pray that anybody that is elected, will not get us blown away. I mean, where is the real power? Yea, I broke the golden rule, don't discuss politics, religion, & her. To "" how  racist of u"" how is that racist?U don't know me from Adam. Maybe I'm a black transgender transvestite, male, who knows. , ";;;;;
;The Democrats should give Trump the same chance and respect the Republicans gave Obama. That is, obstruct everything he tries to do and show him zero respect.;;;;;
;Republicans respected Obama?  Seriously?  They were as nasty to Obama as the democrats are to Trump. Have you seen all the Obama bashing by right wing media?  Have you already forgotten the birthers? It was none other than Trump himself who perpetuated baseless allegations of Obama not being born in the US and tried to delegitimize his presidency.  Other republicans also then perpetuated conspiracies about Obama being a muslim (which he isn't) due to his middle name.  Obama had been treated with nothing but pure hatred from the right wing.  Lastly, the republican controlled congress did exactly what your accusing the democrats of (which is admittedly true).  As soon as Obama was elected, they made it their mission to obstruct everything Obama tried to do and showed him zero respect.  It's also outrageous that the GOP congress refused to hold a hearing for Obama's nominee for SCOTUS until his term expired and shows that the republicans obstructed Obama to the end.  Trump and the GOP are now going to get a taste of their own medicine as the democrats will do everything they can to make Trump's life as difficult as the republicans made Obama's (not that I condone that as obstructing Trump won't necessarily do any good for the country).;;;;;
;You are not giving any power back to the people you self righteous asshole. Douchebag of the universe goes to Cheeto man.;;;;;
;Obama put all opposed to gay rights or in jail (like Kim Davis) or make re-education courses like Maoist China;;;;;
;Now Trump, get all the gays friendly in a cage;;;;;
;Eye for an eye!;;;;;
;....? well. I'm speechless. I guess I'll start with a plain and simple question. WHY?;;;;;
;I'm not sure what the hell is going on in this unique little thing we call our goverment, but I can say that the idea that any American without over $1,000,000.000 would vote for someone who stands for personal gain before any thing else. I'm not a supporter of dimacraps either.. but this is lower then wanting bush for 2 terms. what does everyone  think he cares about any thing other than being the star of his country?  that's all he wants he just wants big shots or aka the cool guys in his eyes, to finally let him sit at the college table at lunch this over rated citrus fruit president is no leader, he's a complete and utter fool. and so are those who voted for him.. Hilary was just as bad, but trump? and here I imagined your hard core red blooded conservatives did not like watching soap operas. our goverment has turned to nothing more than a network entertainment event.. and yet more people around the country waited in line for the iPhone then to part in this school yard brawl. except this time the loser, the chump, the outcast won the fight.;;;;;
;You came by the tens of millions to become part of a historic movement,  the likes of which the world has never seen before. Anyone who says that after the first complete service terms of a black president is AT LEAST naive/ignorant/egomaniacal but quite possibly also racist as fuck.;;;;;
;very little genuine enthusiam in that crowd;;;;;
;fuck you American;;;;;
;Obama is he best president in history u fucking PEANUT HEAD trump;;;;;
;Bowler Accomplishments?;;;;;
;When did u make other countries rich u only care about DOLLAR DOLLAR DOLLAR SHUT THE FCK UP DONALD FUCK;;;;;
;Dislike ;;;;;
;Everything he said is 100% correct. The protesters make me feel ashamed to have voted Democrat for 20 years.In the last 40 years this country has gone to shit. Democrat/Republican have been on the same team the whole time. Using racism has been a tool to create white guilt. Bringing in refugeesand flooding our country with themis part of a bigger agenda. There are a group of elites that want to genocide the white race.They have been in control of theUnited States for a long time and Americans are fighting back. Presidents job is to protect our borders ,inforce law and abide by the constitution. So far Trump has done exactly that. Obama did just the opposite of everything American. Obama set us back to the 1960's with his agenda. Racial tensions are the worst its ever been because of him.Hillary would have continued the agenda. There are enough people living for free off the system. For all of the protesters: You are the reason Trump got elected. Hard working middle classwas tired of your freeloading shit. We(the working class tax payers) can only support freeloaders for so long. The concern is we are running out of jobs and soon we wont be able to support the lazy and ignorant people who reap the benefits. I voted for Trump because this country needed help. The race card doesn't work anymore! Hold yourselves accountable and work for a god dam living. No more free handouts!;;;;;
;marla maples dumped trump cuz he has a tiny dick, he's been sending her bigly photoshopped dick pics ever since;;;;;
;his speech so much reminds me on the third reich in Europe. Trump makes similar promises to Hitler many decades ago. I thought people have learned by this period.  Hitler invested in building motorways for giving work, and what is trump doing? Exactly the same. He just tells everybody to be selfish. What might he do with the world? He has enough power to restart the cold war.;;;;;
;fake america great again;;;;;
;Caps with : Make America great again... and then inside a Sign with: Produced in China.... find the Mistake!;;;;;
;Ofc they strategically edited It to make the applause quieter.;;;;;
;so who else voted for hillary?;;;;;
;Make the Brent Spence bridge Great Again!;;;;;
;Trump won, GG;;;;;
;The people disliking this speech are totally not even listening to anything he says.;;;;;
;Cody Scott you're  a joke;;;;;
;Trump is the torch that's going to melt all these precious left-winged liberal idiotic snowflakes!!!;;;;;
;It is sad that American working class has been f@cked by the crook. Trump didn't come to help low and middle classes but to the high. Populism is so sweeet;;;;;
;Pierre Le Bourreau name one other president that has made hundreds of thousands of jobs given to people of all races and creeds.;;;;;
;fuck you trump;;;;;
;I don't like clowns. Clowns are creepy;;;;;
;great speaker.. we'll see;;;;;
;I need obama come back!;;;;;
;NGa neema true;;;;;
;abuse Does anyone  see  one's better  thix wqrkA .;;;;;
;Plutocrat!;;;;;
;Im not on anybody's side regarding politcs, I am neither democrat nor Republican. With that said, I can honestly say this: Trump's speech was not moving- at all. It was bland, unoriginal and just plain boring. But hey, all the best Trump.;;;;;
;Hahahahahaha fuckin annoying orange  with a fucked up speech ;;;;;
;He belongs to the zoo!;;;;;
;wonderful speech;;;;;
;Trump at least admits that the west made mistakes by interfering with countries like old Irak, Libia. Syria and so on. That bringing and helping killing Saddam, Kadaffi and other 'dictators' made things worse for us in the west and for the people living in those areas. Democracy is something which took Europe centuries, you cannot inject it in areas were guys like saddam were the great barriers and buffers between hundreds of tribes, Moslims, Christians, extremists etc.. Same like Assad. I never understood why the west wants Assad gone, while he is just needed in these areas. Otherwise Syria will be pushed back further to anarchy like Libia and Irak.. And Europe will be flooded more with refugees and good luck seekers from Africa, Middle East and other poor countries. When Saddam and Kadaffi were still in their palaces, things weren't great and they were crazy, but don't tell me things nowadays are better. Europe never had that many refugees back in those time, never, Moslim extremists did not have the change to flourish. Christians and Moslims were living together. Ancient structures and museums were there to protect, now ISIS is burning it down with bombs or bulldozers. The same thing with Assad, USA and partners want him gone and are openly supporting rebels fighting Assad.. those same rebels became ISIS, or other extremists and Russia bombs their asses. Trump is crazy, I know.. Maybe he can bring the old presidents and the Britts to court,.. we are still waiting for evidence for those weapons of mass destructions somewhere in Irak. Leave Trump and let's see what he will bring. I hope he will investigate pizza gate too... mainstream media injectted that from all sites with disinfo. Oh wait.. trump is part of that same show..;;;;;
;"the word of the day ""urine"" if you vote for Donald trump ""urinidiot"" (that is pronounced ur-an-idiot)";;;;;
;;;;;;
;like that if you thought the pun was funny (I don't care if this comment gets disliked);;;;;
;"Mexico WILL NOT pay for that wall. Trump is telling us ""American tax payers will pay for it at first & later Mexico will pay for it"". Really? An IOU? If Mexico won't pay, then it's simple. It's gonna come out of all of our pockets. More Debt we're gonna be in. Nice  , ";;;;;
;God bless you President Trump. the most Christian inauguration I've seen;;;;;
;BLESSED be our new FOUNDING FATHER GOD EMPEROR TRUMP and AMERICA a nation REBORN!!!!;;;;;
;Orson Welles predicted this 75 years ago. No one listened.;;;;;
;Well done america, you confirmed you're mostly made out of dumbasses;;;;;
;Yeah, I agree with you +dtanobo. I didn't even vote this election because either way, our government fucked us over with our choices this time around. It's not the public that's full of dumbasses, it's the representatives sitting in Congress and State Houses making shitty decisions and leaving us with the guilt of who gets elected. You also shouldn't blame the public for the winning vote. Our Electoral College ignores the popular vote entirely and chooses whoever the hell they actually want. Many of our well-known Presidents NEVER won the popular vote.;;;;;
